temperature,red,green,blue
13005,191.5805961,208.3281933,255
13010,191.5646973,208.3149688,255
13015,191.5488139,208.3017566,255
13020,191.5329461,208.2885568,255
13025,191.5170937,208.2753691,255
13030,191.5012567,208.2621937,255
13035,191.4854351,208.2490305,255
13040,191.469629,208.2358796,255
13045,191.4538382,208.2227408,255
13050,191.4380628,208.2096142,255
13055,191.4223027,208.1964997,255
13060,191.4065579,208.1833974,255
13065,191.3908284,208.1703072,255
13070,191.3751142,208.1572292,255
13075,191.3594152,208.1441632,255
13080,191.3437314,208.1311093,255
13085,191.3280628,208.1180675,255
13090,191.3124094,208.1050377,255
13095,191.2967712,208.0920199,255
13100,191.2811481,208.0790141,255
13105,191.2655402,208.0660204,255
13110,191.2499473,208.0530386,255
13115,191.2343695,208.0400688,255
13120,191.2188068,208.027111,255
13125,191.2032591,208.014165,255
13130,191.1877264,208.001231,255
13135,191.1722087,207.9883089,255
13140,191.1567059,207.9753987,255
13145,191.1412182,207.9625004,255
13150,191.1257453,207.9496139,255
13155,191.1102874,207.9367393,255
13160,191.0948443,207.9238764,255
13165,191.0794161,207.9110254,255
13170,191.0640028,207.8981862,255
13175,191.0486043,207.8853588,255
13180,191.0332206,207.8725431,255
13185,191.0178517,207.8597391,255
13190,191.0024975,207.8469469,255
13195,190.9871581,207.8341665,255
13200,190.9718334,207.8213977,255
13205,190.9565235,207.8086406,255
13210,190.9412282,207.7958951,255
13215,190.9259475,207.7831614,255
13220,190.9106816,207.7704392,255
13225,190.8954302,207.7577287,255
13230,190.8801934,207.7450298,255
13235,190.8649713,207.7323425,255
13240,190.8497637,207.7196667,255
13245,190.8345706,207.7070026,255
13250,190.8193921,207.6943499,255
13255,190.804228,207.6817088,255
13260,190.7890785,207.6690793,255
13265,190.7739434,207.6564612,255
13270,190.7588227,207.6438546,255
13275,190.7437165,207.6312595,255
13280,190.7286247,207.6186758,255
13285,190.7135472,207.6061036,255
13290,190.6984842,207.5935428,255
13295,190.6834355,207.5809934,255
13300,190.6684011,207.5684555,255
13305,190.653381,207.5559289,255
13310,190.6383751,207.5434136,255
13315,190.6233836,207.5309097,255
13320,190.6084063,207.5184172,255
13325,190.5934432,207.505936,255
13330,190.5784944,207.4934661,255
13335,190.5635597,207.4810075,255
13340,190.5486392,207.4685601,255
13345,190.5337329,207.4561241,255
13350,190.5188407,207.4436992,255
13355,190.5039626,207.4312857,255
13360,190.4890985,207.4188833,255
13365,190.4742486,207.4064921,255
13370,190.4594127,207.3941122,255
13375,190.4445909,207.3817434,255
13380,190.429783,207.3693857,255
13385,190.4149892,207.3570393,255
13390,190.4002093,207.3447039,255
13395,190.3854434,207.3323797,255
13400,190.3706915,207.3200665,255
13405,190.3559534,207.3077645,255
13410,190.3412293,207.2954736,255
13415,190.326519,207.2831937,255
13420,190.3118226,207.2709248,255
13425,190.2971401,207.258667,255
13430,190.2824714,207.2464202,255
13435,190.2678165,207.2341844,255
13440,190.2531753,207.2219596,255
13445,190.238548,207.2097458,255
13450,190.2239344,207.1975429,255
13455,190.2093345,207.185351,255
13460,190.1947484,207.17317,255
13465,190.1801759,207.1609999,255
13470,190.1656172,207.1488408,255
13475,190.151072,207.1366925,255
13480,190.1365406,207.1245551,255
13485,190.1220227,207.1124286,255
13490,190.1075185,207.1003129,255
13495,190.0930278,207.088208,255
13500,190.0785507,207.076114,255
13505,190.0640872,207.0640308,255
13510,190.0496372,207.0519584,255
13515,190.0352007,207.0398967,255
13520,190.0207777,207.0278459,255
13525,190.0063681,207.0158057,255
13530,189.9919721,207.0037763,255
13535,189.9775894,206.9917577,255
13540,189.9632202,206.9797497,255
13545,189.9488644,206.9677525,255
13550,189.934522,206.9557659,255
13555,189.920193,206.94379,255
13560,189.9058773,206.9318248,255
13565,189.8915749,206.9198701,255
13570,189.8772858,206.9079262,255
13575,189.8630101,206.8959928,255
13580,189.8487476,206.8840701,255
13585,189.8344984,206.8721579,255
13590,189.8202624,206.8602563,255
13595,189.8060397,206.8483653,255
13600,189.7918302,206.8364848,255
13605,189.7776338,206.8246148,255
13610,189.7634506,206.8127554,255
13615,189.7492806,206.8009065,255
13620,189.7351237,206.789068,255
13625,189.72098,206.7772401,255
13630,189.7068493,206.7654226,255
13635,189.6927318,206.7536156,255
13640,189.6786273,206.741819,255
13645,189.6645358,206.7300328,255
13650,189.6504574,206.7182571,255
13655,189.636392,206.7064917,255
13660,189.6223396,206.6947368,255
13665,189.6083002,206.6829922,255
13670,189.5942737,206.6712579,255
13675,189.5802602,206.6595341,255
13680,189.5662596,206.6478205,255
13685,189.5522719,206.6361173,255
13690,189.5382972,206.6244244,255
13695,189.5243353,206.6127418,255
13700,189.5103862,206.6010694,255
13705,189.49645,206.5894074,255
13710,189.4825267,206.5777556,255
13715,189.4686161,206.566114,255
13720,189.4547183,206.5544827,255
13725,189.4408333,206.5428616,255
13730,189.4269611,206.5312506,255
13735,189.4131016,206.5196499,255
13740,189.3992549,206.5080594,255
13745,189.3854208,206.496479,255
13750,189.3715995,206.4849088,255
13755,189.3577908,206.4733487,255
13760,189.3439947,206.4617988,255
13765,189.3302114,206.4502589,255
13770,189.3164406,206.4387292,255
13775,189.3026824,206.4272095,255
13780,189.2889369,206.4157,255
13785,189.2752039,206.4042005,255
13790,189.2614835,206.392711,255
13795,189.2477756,206.3812316,255
13800,189.2340802,206.3697622,255
13805,189.2203974,206.3583028,255
13810,189.206727,206.3468535,255
13815,189.1930691,206.3354141,255
13820,189.1794237,206.3239847,255
13825,189.1657907,206.3125652,255
13830,189.1521702,206.3011557,255
13835,189.138562,206.2897562,255
13840,189.1249663,206.2783665,255
13845,189.1113829,206.2669868,255
13850,189.0978119,206.255617,255
13855,189.0842533,206.2442571,255
13860,189.0707069,206.232907,255
13865,189.0571729,206.2215668,255
13870,189.0436512,206.2102365,255
13875,189.0301417,206.198916,255
13880,189.0166446,206.1876053,255
13885,189.0031596,206.1763045,255
13890,188.9896869,206.1650134,255
13895,188.9762265,206.1537322,255
13900,188.9627782,206.1424607,255
13905,188.9493421,206.1311989,255
13910,188.9359182,206.119947,255
13915,188.9225064,206.1087048,255
13920,188.9091068,206.0974723,255
13925,188.8957193,206.0862495,255
13930,188.8823439,206.0750364,255
13935,188.8689806,206.063833,255
13940,188.8556293,206.0526393,255
13945,188.8422902,206.0414553,255
13950,188.828963,206.0302809,255
13955,188.8156479,206.0191162,255
13960,188.8023448,206.0079611,255
13965,188.7890537,205.9968156,255
13970,188.7757746,205.9856798,255
13975,188.7625074,205.9745535,255
13980,188.7492522,205.9634368,255
13985,188.736009,205.9523297,255
13990,188.7227776,205.9412321,255
13995,188.7095582,205.9301441,255
14000,188.6963506,205.9190657,255
14005,188.6831549,205.9079968,255
14010,188.6699711,205.8969373,255
14015,188.6567991,205.8858874,255
14020,188.6436389,205.874847,255
14025,188.6304906,205.863816,255
14030,188.617354,205.8527945,255
14035,188.6042292,205.8417825,255
14040,188.5911162,205.8307799,255
14045,188.578015,205.8197868,255
14050,188.5649254,205.808803,255
14055,188.5518476,205.7978287,255
14060,188.5387815,205.7868638,255
14065,188.5257271,205.7759083,255
14070,188.5126844,205.7649621,255
14075,188.4996533,205.7540253,255
14080,188.4866339,205.7430978,255
14085,188.4736261,205.7321797,255
14090,188.4606299,205.7212709,255
14095,188.4476453,205.7103715,255
14100,188.4346723,205.6994813,255
14105,188.4217108,205.6886004,255
14110,188.4087609,205.6777288,255
14115,188.3958226,205.6668665,255
14120,188.3828958,205.6560135,255
14125,188.3699805,205.6451697,255
14130,188.3570767,205.6343351,255
14135,188.3441843,205.6235097,255
14140,188.3313035,205.6126936,255
14145,188.318434,205.6018867,255
14150,188.3055761,205.5910889,255
14155,188.2927295,205.5803004,255
14160,188.2798944,205.569521,255
14165,188.2670706,205.5587507,255
14170,188.2542582,205.5479896,255
14175,188.2414572,205.5372377,255
14180,188.2286675,205.5264949,255
14185,188.2158892,205.5157611,255
14190,188.2031222,205.5050365,255
14195,188.1903665,205.494321,255
14200,188.1776221,205.4836146,255
14205,188.164889,205.4729172,255
14210,188.1521671,205.4622289,255
14215,188.1394565,205.4515496,255
14220,188.1267571,205.4408794,255
14225,188.1140689,205.4302182,255
14230,188.1013919,205.419566,255
14235,188.0887261,205.4089228,255
14240,188.0760715,205.3982886,255
14245,188.0634281,205.3876633,255
14250,188.0507958,205.3770471,255
14255,188.0381747,205.3664398,255
14260,188.0255646,205.3558414,255
14265,188.0129657,205.345252,255
14270,188.0003779,205.3346715,255
14275,187.9878011,205.3241,255
14280,187.9752354,205.3135373,255
14285,187.9626808,205.3029835,255
14290,187.9501372,205.2924386,255
14295,187.9376046,205.2819026,255
14300,187.925083,205.2713755,255
14305,187.9125724,205.2608572,255
14310,187.9000728,205.2503477,255
14315,187.8875841,205.239847,255
14320,187.8751065,205.2293552,255
14325,187.8626397,205.2188722,255
14330,187.8501839,205.208398,255
14335,187.837739,205.1979326,255
14340,187.8253049,205.1874759,255
14345,187.8128818,205.177028,255
14350,187.8004695,205.1665889,255
14355,187.7880681,205.1561585,255
14360,187.7756776,205.1457369,255
14365,187.7632978,205.1353239,255
14370,187.7509289,205.1249197,255
14375,187.7385708,205.1145242,255
14380,187.7262234,205.1041374,255
14385,187.7138869,205.0937592,255
14390,187.701561,205.0833897,255
14395,187.689246,205.0730289,255
14400,187.6769417,205.0626768,255
14405,187.6646481,205.0523332,255
14410,187.6523652,205.0419983,255
14415,187.6400929,205.031672,255
14420,187.6278314,205.0213544,255
14425,187.6155806,205.0110453,255
14430,187.6033403,205.0007448,255
14435,187.5911108,204.9904529,255
14440,187.5788918,204.9801696,255
14445,187.5666835,204.9698948,255
14450,187.5544858,204.9596285,255
14455,187.5422986,204.9493708,255
14460,187.530122,204.9391217,255
14465,187.517956,204.928881,255
14470,187.5058006,204.9186488,255
14475,187.4936556,204.9084252,255
14480,187.4815212,204.89821,255
14485,187.4693973,204.8880033,255
14490,187.4572839,204.8778051,255
14495,187.4451809,204.8676153,255
14500,187.4330885,204.8574339,255
14505,187.4210065,204.847261,255
14510,187.4089349,204.8370965,255
14515,187.3968737,204.8269405,255
14520,187.384823,204.8167928,255
14525,187.3727827,204.8066536,255
14530,187.3607528,204.7965227,255
14535,187.3487332,204.7864002,255
14540,187.336724,204.776286,255
14545,187.3247251,204.7661802,255
14550,187.3127366,204.7560828,255
14555,187.3007585,204.7459937,255
14560,187.2887906,204.7359129,255
14565,187.276833,204.7258404,255
14570,187.2648857,204.7157762,255
14575,187.2529487,204.7057204,255
14580,187.241022,204.6956728,255
14585,187.2291055,204.6856335,255
14590,187.2171992,204.6756024,255
14595,187.2053031,204.6655796,255
14600,187.1934173,204.6555651,255
14605,187.1815417,204.6455588,255
14610,187.1696762,204.6355607,255
14615,187.1578209,204.6255708,255
14620,187.1459758,204.6155891,255
14625,187.1341408,204.6056157,255
14630,187.122316,204.5956504,255
14635,187.1105013,204.5856933,255
14640,187.0986967,204.5757444,255
14645,187.0869022,204.5658036,255
14650,187.0751177,204.5558709,255
14655,187.0633434,204.5459465,255
14660,187.0515791,204.5360301,255
14665,187.0398249,204.5261219,255
14670,187.0280806,204.5162217,255
14675,187.0163464,204.5063297,255
14680,187.0046223,204.4964458,255
14685,186.9929081,204.4865699,255
14690,186.9812039,204.4767021,255
14695,186.9695097,204.4668424,255
14700,186.9578254,204.4569907,255
14705,186.9461511,204.4471471,255
14710,186.9344867,204.4373115,255
14715,186.9228323,204.4274839,255
14720,186.9111877,204.4176644,255
14725,186.8995531,204.4078528,255
14730,186.8879283,204.3980493,255
14735,186.8763135,204.3882537,255
14740,186.8647085,204.3784661,255
14745,186.8531133,204.3686865,255
14750,186.841528,204.3589148,255
14755,186.8299525,204.3491511,255
14760,186.8183868,204.3393954,255
14765,186.8068309,204.3296475,255
14770,186.7952848,204.3199076,255
14775,186.7837485,204.3101756,255
14780,186.772222,204.3004515,255
14785,186.7607052,204.2907353,255
14790,186.7491982,204.2810269,255
14795,186.7377009,204.2713265,255
14800,186.7262133,204.2616339,255
14805,186.7147354,204.2519492,255
14810,186.7032672,204.2422723,255
14815,186.6918087,204.2326032,255
14820,186.6803599,204.222942,255
14825,186.6689208,204.2132886,255
14830,186.6574912,204.203643,255
14835,186.6460714,204.1940052,255
14840,186.6346611,204.1843752,255
14845,186.6232605,204.174753,255
14850,186.6118694,204.1651386,255
14855,186.600488,204.1555319,255
14860,186.5891161,204.145933,255
14865,186.5777538,204.1363418,255
14870,186.5664011,204.1267584,255
14875,186.5550579,204.1171827,255
14880,186.5437242,204.1076147,255
14885,186.5324,204.0980545,255
14890,186.5210854,204.0885019,255
14895,186.5097802,204.078957,255
14900,186.4984846,204.0694198,255
14905,186.4871984,204.0598903,255
14910,186.4759217,204.0503685,255
14915,186.4646544,204.0408543,255
14920,186.4533966,204.0313478,255
14925,186.4421482,204.0218489,255
14930,186.4309092,204.0123576,255
14935,186.4196796,204.0028739,255
14940,186.4084594,203.9933979,255
14945,186.3972487,203.9839295,255
14950,186.3860472,203.9744686,255
14955,186.3748552,203.9650154,255
14960,186.3636724,203.9555697,255
14965,186.3524991,203.9461316,255
14970,186.341335,203.9367011,255
14975,186.3301803,203.9272781,255
14980,186.3190348,203.9178627,255
14985,186.3078987,203.9084547,255
14990,186.2967718,203.8990544,255
14995,186.2856542,203.8896615,255
15000,186.2745459,203.8802761,255
